Freq.	Vn022
1.54170045294897e+007	-1.24052302970745e+002	1.12654296751944e+002
1.54525443953782e+007	-1.24145117246384e+002	1.12366119736730e+002
1.54881661891189e+007	-1.24237781731304e+002	1.12078387290172e+002
1.55238700995749e+007	-1.24330295752835e+002	1.11791105598188e+002
1.55596563160448e+007	-1.24422658643061e+002	1.11504280883114e+002
1.55955250282636e+007	-1.24514869738902e+002	1.11217919403027e+002
1.56314764264036e+007	-1.24606928382200e+002	1.10932027451004e+002
1.56675107010755e+007	-1.24698833919798e+002	1.10646611354432e+002
1.57036280433295e+007	-1.24790585703624e+002	1.10361677474238e+002
1.57398286446562e+007	-1.24882183090769e+002	1.10077232204136e+002
1.57761126969874e+007	-1.24973625443564e+002	1.09793281969875e+002
1.58124803926978e+007	-1.25064912129656e+002	1.09509833228451e+002
1.58489319246051e+007	-1.25156042522085e+002	1.09226892467289e+002
1.58854674859717e+007	-1.25247015999356e+002	1.08944466203457e+002
1.59220872705056e+007	-1.25337831945506e+002	1.08662560982822e+002
1.59587914723612e+007	-1.25428489750187e+002	1.08381183379234e+002
1.59955802861406e+007	-1.25518988808717e+002	1.08100339993659e+002
1.60324539068943e+007	-1.25609328522156e+002	1.07820037453318e+002
1.60694125301226e+007	-1.25699508297373e+002	1.07540282410813e+002
1.61064563517765e+007	-1.25789527547100e+002	1.07261081543235e+002
1.61435855682587e+007	-1.25879385690001e+002	1.06982441551271e+002
1.61808003764245e+007	-1.25969082150724e+002	1.06704369158288e+002
1.62181009735831e+007	-1.26058616359965e+002	1.06426871109394e+002
1.62554875574986e+007	-1.26147987754518e+002	1.06149954170531e+002
1.62929603263910e+007	-1.26237195777327e+002	1.05873625127499e+002
1.63305194789371e+007	-1.26326239877544e+002	1.05597890785012e+002
1.63681652142718e+007	-1.26415119510568e+002	1.05322757965739e+002
1.64058977319891e+007	-1.26503834138101e+002	1.05048233509285e+002
1.64437172321430e+007	-1.26592383228184e+002	1.04774324271270e+002
1.64816239152488e+007	-1.26680766255251e+002	1.04501037122251e+002
1.65196179822838e+007	-1.26768982700152e+002	1.04228378946772e+002
1.65576996346889e+007	-1.26857032050211e+002	1.03956356642320e+002
1.65958690743692e+007	-1.26944913799244e+002	1.03684977118308e+002
1.66341265036953e+007	-1.27032627447606e+002	1.03414247295033e+002
1.66724721255042e+007	-1.27120172502214e+002	1.03144174102629e+002
1.67109061431007e+007	-1.27207548476579e+002	1.02874764480035e+002
1.67494287602579e+007	-1.27294754890831e+002	1.02606025373904e+002
1.67880401812192e+007	-1.27381791271748e+002	1.02337963737576e+002
1.68267406106982e+007	-1.27468657152769e+002	1.02070586529961e+002
1.68655302538809e+007	-1.27555352074025e+002	1.01803900714494e+002
1.69044093164261e+007	-1.27641875582344e+002	1.01537913258039e+002
1.69433780044668e+007	-1.27728227231277e+002	1.01272631129775e+002
1.69824365246109e+007	-1.27814406581103e+002	1.01008061300139e+002
1.70215850839430e+007	-1.27900413198842e+002	1.00744210739688e+002
1.70608238900247e+007	-1.27986246658261e+002	1.00481086418005e+002
1.71001531508963e+007	-1.28071906539880e+002	1.00218695302589e+002
1.71395730750777e+007	-1.28157392430976e+002	9.99570443577336e+001
1.71790838715693e+007	-1.28242703925580e+002	9.96961405434107e+001
1.72186857498534e+007	-1.28327840624480e+002	9.94359908141403e+001
1.72583789198954e+007	-1.28412802135211e+002	9.91766021178675e+001
1.72981635921443e+007	-1.28497588072049e+002	9.89179813948445e+001
1.73380399775347e+007	-1.28582198056006e+002	9.86601355764806e+001
1.73780082874871e+007	-1.28666631714815e+002	9.84030715842184e+001
1.74180687339094e+007	-1.28750888682913e+002	9.81467963283995e+001
1.74582215291983e+007	-1.28834968601431e+002	9.78913167071270e+001
1.74984668862398e+007	-1.28918871118170e+002	9.76366396051324e+001
1.75388050184109e+007	-1.29002595887579e+002	9.73827718926295e+001
1.75792361395801e+007	-1.29086142570737e+002	9.71297204241789e+001
1.76197604641095e+007	-1.29169510835320e+002	9.68774920375622e+001
1.76603782068548e+007	-1.29252700355579e+002	9.66260935526389e+001
1.77010895831674e+007	-1.29335710812304e+002	9.63755317702063e+001
1.77418948088948e+007	-1.29418541892794e+002	9.61258134708794e+001
1.77827941003824e+007	-1.29501193290820e+002	9.58769454139305e+001
1.78237876744740e+007	-1.29583664706591e+002	9.56289343361945e+001
1.78648757485136e+007	-1.29665955846710e+002	9.53817869509267e+001
1.79060585403460e+007	-1.29748066424135e+002	9.51355099466704e+001
1.79473362683183e+007	-1.29829996158134e+002	9.48901099861460e+001
1.79887091512809e+007	-1.29911744774236e+002	9.46455937051339e+001
1.80301774085887e+007	-1.29993312004191e+002	9.44019677113500e+001
1.80717412601023e+007	-1.30074697585909e+002	9.41592385833545e+001
1.81134009261890e+007	-1.30155901263416e+002	9.39174128694252e+001
1.81551566277243e+007	-1.30236922786796e+002	9.36764970864776e+001
1.81970085860928e+007	-1.30317761912134e+002	9.34364977189546e+001
1.82389570231893e+007	-1.30398418401460e+002	9.31974212177492e+001
1.82810021614204e+007	-1.30478892022685e+002	9.29592739991164e+001
1.83231442237050e+007	-1.30559182549546e+002	9.27220624435940e+001
1.83653834334764e+007	-1.30639289761536e+002	9.24857928949361e+001
1.84077200146824e+007	-1.30719213443837e+002	9.22504716590441e+001
1.84501541917876e+007	-1.30798953387260e+002	9.20161050029224e+001
1.84926861897736e+007	-1.30878509388171e+002	9.17826991536119e+001
1.85353162341410e+007	-1.30957881248419e+002	9.15502602971608e+001
1.85780445509098e+007	-1.31037068775270e+002	9.13187945775947e+001
1.86208713666215e+007	-1.31116071781325e+002	9.10883080958769e+001
1.86637969083395e+007	-1.31194890084451e+002	9.08588069089004e+001
1.87068214036508e+007	-1.31273523507701e+002	9.06302970284828e+001
1.87499450806669e+007	-1.31351971879240e+002	9.04027844203649e+001
1.87931681680254e+007	-1.31430235032258e+002	9.01762750032207e+001
1.88364908948907e+007	-1.31508312804900e+002	8.99507746476752e+001
1.88799134909556e+007	-1.31586205040170e+002	8.97262891753326e+001
1.89234361864424e+007	-1.31663911585863e+002	8.95028243578304e+001
1.89670592121041e+007	-1.31741432294468e+002	8.92803859158781e+001
1.90107827992256e+007	-1.31818767023093e+002	8.90589795183123e+001
1.90546071796251e+007	-1.31895915633367e+002	8.88386107811761e+001
1.90985325856550e+007	-1.31972877991368e+002	8.86192852668058e+001
1.91425592502034e+007	-1.32049653967516e+002	8.84010084829134e+001
1.91866874066955e+007	-1.32126243436502e+002	8.81837858816996e+001
1.92309172890941e+007	-1.32202646277185e+002	8.79676228589620e+001
1.92752491319019e+007	-1.32278862372508e+002	8.77525247532246e+001
1.93196831701618e+007	-1.32354891609405e+002	8.75384968448866e+001
1.93642196394586e+007	-1.32430733878707e+002	8.73255443553622e+001
1.94088587759203e+007	-1.32506389075053e+002	8.71136724462414e+001
1.94536008162191e+007	-1.32581857096794e+002	8.69028862184781e+001
1.94984459975729e+007	-1.32657137845902e+002	8.66931907115737e+001
1.95433945577464e+007	-1.32732231227873e+002	8.64845909027636e+001
1.95884467350523e+007	-1.32807137151636e+002	8.62770917062490e+001
1.96336027683529e+007	-1.32881855529457e+002	8.60706979724198e+001
1.96788628970608e+007	-1.32956386276843e+002	8.58654144870774e+001
1.97242273611409e+007	-1.33030729312450e+002	8.56612459707019e+001
1.97696964011109e+007	-1.33104884557986e+002	8.54581970777087e+001
1.98152702580433e+007	-1.33178851938116e+002	8.52562723957362e+001
1.98609491735660e+007	-1.33252631380367e+002	8.50554764449265e+001
1.99067333898641e+007	-1.33326222815037e+002	8.48558136772216e+001
1.99526231496811e+007	-1.33399626175093e+002	8.46572884757003e+001
1.99986186963197e+007	-1.33472841396083e+002	8.44599051539037e+001
2.00447202736438e+007	-1.33545868416038e+002	8.42636679551698e+001
2.00909281260795e+007	-1.33618707175379e+002	8.40685810520039e+001
2.01372424986161e+007	-1.33691357616826e+002	8.38746485454391e+001
2.01836636368078e+007	-1.33763819685297e+002	8.36818744644216e+001
2.02301917867749e+007	-1.33836093327829e+002	8.34902627652322e+001
2.02768271952049e+007	-1.33908178493469e+002	8.32998173308603e+001
2.03235701093543e+007	-1.33980075133198e+002	8.31105419704691e+001
2.03704207770493e+007	-1.34051783199828e+002	8.29224404187996e+001
2.04173794466874e+007	-1.34123302647921e+002	8.27355163356634e+001
2.04644463672388e+007	-1.34194633433694e+002	8.25497733053676e+001
2.05116217882477e+007	-1.34265775514931e+002	8.23652148362363e+001
2.05589059598334e+007	-1.34336728850899e+002	8.21818443600822e+001
2.06062991326920e+007	-1.34407493402254e+002	8.19996652317095e+001
2.06538015580973e+007	-1.34478069130965e+002	8.18186807284647e+001
2.07014134879024e+007	-1.34548456000219e+002	8.16388940497415e+001
2.07491351745410e+007	-1.34618653974344e+002	8.14603083165604e+001
2.07969668710289e+007	-1.34688663018724e+002	8.12829265710995e+001
2.08449088309648e+007	-1.34758483099719e+002	8.11067517763153e+001
2.08929613085323e+007	-1.34828114184579e+002	8.09317868154864e+001
2.09411245585008e+007	-1.34897556241374e+002	8.07580344918513e+001
2.09893988362271e+007	-1.34966809238909e+002	8.05854975282185e+001
2.10377843976566e+007	-1.35035873146652e+002	8.04141785665952e+001
2.10862814993247e+007	-1.35104747934655e+002	8.02440801678353e+001
2.11348903983582e+007	-1.35173433573481e+002	8.00752048112889e+001
2.11836113524768e+007	-1.35241930034138e+002	7.99075548945042e+001
2.12324446199939e+007	-1.35310237288000e+002	7.97411327328807e+001
2.12813904598188e+007	-1.35378355306742e+002	7.95759405593785e+001
2.13304491314574e+007	-1.35446284062272e+002	7.94119805242404e+001
2.13796208950140e+007	-1.35514023526665e+002	7.92492546947119e+001
2.14289060111922e+007	-1.35581573672098e+002	7.90877650547732e+001
2.14783047412970e+007	-1.35648934470790e+002	7.89275135048994e+001
2.15278173472353e+007	-1.35716105894938e+002	7.87685018618350e+001
2.15774440915182e+007	-1.35783087916658e+002	7.86107318583470e+001
2.16271852372618e+007	-1.35849880507930e+002	7.84542051430376e+001
2.16770410481885e+007	-1.35916483640541e+002	7.82989232801457e+001
2.17270117886290e+007	-1.35982897286032e+002	7.81448877493520e+001
2.17770977235231e+007	-1.36049121415645e+002	7.79920999456232e+001
2.18272991184215e+007	-1.36115156000273e+002	7.78405611790409e+001
2.18776162394870e+007	-1.36181001010416e+002	7.76902726746770e+001
2.19280493534959e+007	-1.36246656416127e+002	7.75412355724361e+001
2.19785987278397e+007	-1.36312122186977e+002	7.73934509269562e+001
2.20292646305260e+007	-1.36377398292005e+002	7.72469197074880e+001
2.20800473301804e+007	-1.36442484699683e+002	7.71016427978114e+001
2.21309470960477e+007	-1.36507381377876e+002	7.69576209961457e+001
2.21819641979935e+007	-1.36572088293806e+002	7.68148550150811e+001
2.22330989065053e+007	-1.36636605414019e+002	7.66733454815250e+001
2.22843514926943e+007	-1.36700932704350e+002	7.65330929366407e+001
2.23357222282966e+007	-1.36765070129898e+002	7.63940978358512e+001
2.23872113856746e+007	-1.36829017654993e+002	7.62563605487624e+001
2.24388192378189e+007	-1.36892775243175e+002	7.61198813591990e+001
2.24905460583490e+007	-1.36956342857167e+002	7.59846604651949e+001
2.25423921215155e+007	-1.37019720458857e+002	7.58506979789939e+001
2.25943577022009e+007	-1.37082908009273e+002	7.57179939270817e+001
2.26464430759217e+007	-1.37145905468574e+002	7.55865482502506e+001
2.26986485188293e+007	-1.37208712796025e+002	7.54563608035960e+001
2.27509743077118e+007	-1.37271329949997e+002	7.53274313566300e+001
2.28034207199953e+007	-1.37333756887941e+002	7.51997595933172e+001
2.28559880337454e+007	-1.37395993566395e+002	7.50733451121836e+001
2.29086765276688e+007	-1.37458039940962e+002	7.49481874263892e+001
2.29614864811146e+007	-1.37519895966321e+002	7.48242859638633e+001
2.30144181740761e+007	-1.37581561596214e+002	7.47016400673866e+001
2.30674718871917e+007	-1.37643036783449e+002	7.45802489947706e+001
2.31206479017469e+007	-1.37704321479904e+002	7.44601119189430e+001
2.31739464996757e+007	-1.37765415636530e+002	7.43412279281448e+001
2.32273679635620e+007	-1.37826319203358e+002	7.42235960260644e+001
2.32809125766410e+007	-1.37887032129505e+002	7.41072151320350e+001
2.33345806228009e+007	-1.37947554363187e+002	7.39920840812026e+001
2.33883723865844e+007	-1.38007885851732e+002	7.38782016247319e+001
2.34422881531900e+007	-1.38068026541594e+002	7.37655664300199e+001
2.34963282084739e+007	-1.38127976378369e+002	7.36541770809043e+001
2.35504928389509e+007	-1.38187735306814e+002	7.35440320778848e+001
2.36047823317965e+007	-1.38247303270870e+002	7.34351298383995e+001
2.36591969748483e+007	-1.38306680213682e+002	7.33274686970426e+001
2.37137370566073e+007	-1.38365866077626e+002	7.32210469058312e+001
2.37684028662394e+007	-1.38424860804335e+002	7.31158626345106e+001
2.38231946935776e+007	-1.38483664334728e+002	7.30119139707919e+001
2.38781128291224e+007	-1.38542276609040e+002	7.29091989206817e+001
2.39331575640445e+007	-1.38600697566856e+002	7.28077154087721e+001
2.39883291901855e+007	-1.38658927147146e+002	7.27074612785725e+001
2.40436280000599e+007	-1.38716965288297e+002	7.26084342928187e+001
2.40990542868565e+007	-1.38774811928157e+002	7.25106321338191e+001
2.41546083444399e+007	-1.38832467004074e+002	7.24140524038195e+001
2.42102904673523e+007	-1.38889930452932e+002	7.23186926253274e+001
2.42661009508146e+007	-1.38947202211202e+002	7.22245502415122e+001
2.43220400907286e+007	-1.39004282214985e+002	7.21316226165819e+001
2.43781081836780e+007	-1.39061170400054e+002	7.20399070361561e+001
2.44343055269301e+007	-1.39117866701912e+002	7.19494007076990e+001
2.44906324184378e+007	-1.39174371055835e+002	7.18601007608956e+001
2.45470891568407e+007	-1.39230683396923e+002	7.17720042481047e+001
2.46036760414666e+007	-1.39286803660160e+002	7.16851081447731e+001
2.46603933723337e+007	-1.39342731780463e+002	7.15994093498926e+001
2.47172414501516e+007	-1.39398467692743e+002	7.15149046864434e+001
2.47742205763231e+007	-1.39454011331958e+002	7.14315909018685e+001
2.48313310529459e+007	-1.39509362633175e+002	7.13494646685292e+001
2.48885731828141e+007	-1.39564521531630e+002	7.12685225842293e+001
2.49459472694197e+007	-1.39619487962792e+002	7.11887611726678e+001
2.50034536169545e+007	-1.39674261862422e+002	7.11101768839658e+001
2.50610925303113e+007	-1.39728843166642e+002	7.10327660951818e+001
2.51188643150859e+007	-1.39783231811996e+002	7.09565251108449e+001
2.51767692775787e+007	-1.39837427735521e+002	7.08814501634635e+001
2.52348077247958e+007	-1.39891430874812e+002	7.08075374141018e+001
2.52929799644515e+007	-1.39945241168095e+002	7.07347829529340e+001
2.53512863049691e+007	-1.39998858554292e+002	7.06631827997827e+001
2.54097270554830e+007	-1.40052282973096e+002	7.05927329047291e+001
2.54683025258404e+007	-1.40105514365037e+002	7.05234291486831e+001
2.55270130266024e+007	-1.40158552671565e+002	7.04552673439845e+001
2.55858588690464e+007	-1.40211397835115e+002	7.03882432349947e+001
2.56448403651671e+007	-1.40264049799186e+002	7.03223524987445e+001
2.57039578276785e+007	-1.40316508508414e+002	7.02575907455354e+001
2.57632115700156e+007	-1.40368773908647e+002	7.01939535195709e+001
2.58226019063358e+007	-1.40420845947029e+002	7.01314362996309e+001
2.58821291515207e+007	-1.40472724572065e+002	7.00700344996940e+001
2.59417936211779e+007	-1.40524409733710e+002	7.00097434696255e+001
2.60015956316425e+007	-1.40575901383442e+002	6.99505584958362e+001
2.60615354999787e+007	-1.40627199474343e+002	6.98924748019809e+001
2.61216135439818e+007	-1.40678303961173e+002	6.98354875496325e+001
2.61818300821795e+007	-1.40729214800459e+002	6.97795918389979e+001
2.62421854338341e+007	-1.40779931950567e+002	6.97247827096302e+001
2.63026799189434e+007	-1.40830455371785e+002	6.96710551411379e+001
2.63633138582434e+007	-1.40880785026402e+002	6.96184040539282e+001
2.64240875732090e+007	-1.40930920878792e+002	6.95668243099299e+001
2.64850013860566e+007	-1.40980862895492e+002	6.95163107133547e+001
2.65460556197449e+007	-1.41030611045283e+002	6.94668580114463e+001
2.66072505979776e+007	-1.41080165299271e+002	6.94184608952370e+001
2.66685866452043e+007	-1.41129525630968e+002	6.93711140003308e+001
2.67300640866226e+007	-1.41178692016372e+002	6.93248119077031e+001
2.67916832481797e+007	-1.41227664434050e+002	6.92795491444350e+001
2.68534444565745e+007	-1.41276442865215e+002	6.92353201845714e+001
2.69153480392585e+007	-1.41325027293807e+002	6.91921194498977e+001
2.69773943244385e+007	-1.41373417706574e+002	6.91499413107491e+001
2.70395836410778e+007	-1.41421614093152e+002	6.91087800868462e+001
2.71019163188977e+007	-1.41469616446143e+002	6.90686300481153e+001
2.71643926883801e+007	-1.41517424761192e+002	6.90294854155348e+001
2.72270130807684e+007	-1.41565039037069e+002	6.89913403619605e+001
2.72897778280696e+007	-1.41612459275745e+002	6.89541890130031e+001
2.73526872630563e+007	-1.41659685482468e+002	6.89180254478651e+001
2.74157417192680e+007	-1.41706717665840e+002	6.88828437002139e+001
2.74789415310131e+007	-1.41753555837897e+002	6.88486377590614e+001
2.75422870333708e+007	-1.41800200014176e+002	6.88154015696217e+001
2.76057785621925e+007	-1.41846650213798e+002	6.87831290342203e+001
2.76694164541042e+007	-1.41892906459532e+002	6.87518140131743e+001
2.77332010465074e+007	-1.41938968777884e+002	6.87214503256892e+001
2.77971326775819e+007	-1.41984837199145e+002	6.86920317507619e+001
2.78612116862867e+007	-1.42030511757488e+002	6.86635520280997e+001
2.79254384123623e+007	-1.42075992491016e+002	6.86360048590110e+001
2.79898131963325e+007	-1.42121279441847e+002	6.86093839073642e+001
2.80543363795060e+007	-1.42166372656170e+002	6.85836828004818e+001
2.81190083039783e+007	-1.42211272184319e+002	6.85588951300655e+001
2.81838293126334e+007	-1.42255978080837e+002	6.85350144531660e+001
2.82487997491459e+007	-1.42300490404542e+002	6.85120342930799e+001
2.83139199579826e+007	-1.42344809218588e+002	6.84899481403386e+001
2.83791902844043e+007	-1.42388934590524e+002	6.84687494536122e+001
2.84446110744679e+007	-1.42432866592364e+002	6.84484316606909e+001
2.85101826750278e+007	-1.42476605300635e+002	6.84289881594371e+001
2.85759054337381e+007	-1.42520150796445e+002	6.84104123187152e+001
2.86417796990545e+007	-1.42563503165536e+002	6.83926974794031e+001
2.87078058202355e+007	-1.42606662498337e+002	6.83758369553182e+001
2.87739841473453e+007	-1.42649628890019e+002	6.83598240341885e+001
2.88403150312546e+007	-1.42692402440552e+002	6.83446519786486e+001
2.89067988236433e+007	-1.42734983254748e+002	6.83303140271871e+001
2.89734358770017e+007	-1.42777371442316e+002	6.83168033951253e+001
2.90402265446330e+007	-1.42819567117907e+002	6.83041132756110e+001
2.91071711806545e+007	-1.42861570401163e+002	6.82922368405577e+001
2.91742701400001e+007	-1.42903381416756e+002	6.82811672416761e+001
2.92415237784217e+007	-1.42945000294440e+002	6.82708976114110e+001
2.93089324524916e+007	-1.42986427169082e+002	6.82614210639432e+001
2.93764965196036e+007	-1.43027662180704e+002	6.82527306961482e+001
2.94442163379759e+007	-1.43068705474529e+002	6.82448195886239e+001
2.95120922666521e+007	-1.43109557201007e+002	6.82376808066217e+001
2.95801246655037e+007	-1.43150217515853e+002	6.82313074010464e+001
2.96483138952316e+007	-1.43190686580082e+002	6.82256924094589e+001
2.97166603173685e+007	-1.43230964560034e+002	6.82208288570118e+001
2.97851642942801e+007	-1.43271051627408e+002	6.82167097574706e+001
2.98538261891677e+007	-1.43310947959287e+002	6.82133281141530e+001
2.99226463660700e+007	-1.43350653738164e+002	6.82106769209535e+001
2.99916251898646e+007	-1.43390169151964e+002	6.82087491632626e+001
3.00607630262704e+007	-1.43429494394067e+002	6.82075378189686e+001
3.01300602418492e+007	-1.43468629663327e+002	6.82070358594285e+001
3.01995172040082e+007	-1.43507575164090e+002	6.82072362504270e+001
3.02691342810010e+007	-1.43546331106211e+002	6.82081319531425e+001
3.03389118419306e+007	-1.43584897705067e+002	6.82097159250977e+001
3.04088502567507e+007	-1.43623275181566e+002	6.82119811211305e+001
3.04789498962677e+007	-1.43661463762164e+002	6.82149204943483e+001
3.05492111321430e+007	-1.43699463678869e+002	6.82185269970640e+001
3.06196343368946e+007	-1.43737275169249e+002	6.82227935817428e+001
3.06902198838994e+007	-1.43774898476434e+002	6.82277132019624e+001
3.07609681473948e+007	-1.43812333849124e+002	6.82332788133178e+001
3.08318795024813e+007	-1.43849581541582e+002	6.82394833743758e+001
3.09029543251236e+007	-1.43886641813643e+002	6.82463198475929e+001
3.09741929921535e+007	-1.43923514930700e+002	6.82537812002345e+001
3.10455958812712e+007	-1.43960201163708e+002	6.82618604052838e+001
3.11171633710478e+007	-1.43996700789174e+002	6.82705504423538e+001
3.11888958409269e+007	-1.44033014089149e+002	6.82798442986014e+001
3.12607936712271e+007	-1.44069141351212e+002	6.82897349695910e+001
3.13328572431434e+007	-1.44105082868470e+002	6.83002154602254e+001
3.14050869387497e+007	-1.44140838939532e+002	6.83112787855847e+001
3.14774831410006e+007	-1.44176409868497e+002	6.83229179718272e+001
3.15500462337337e+007	-1.44211795964940e+002	6.83351260570442e+001
3.16227766016712e+007	-1.44246997543889e+002	6.83478960921331e+001
3.16956746304223e+007	-1.44282014925804e+002	6.83612211416252e+001
3.17687407064850e+007	-1.44316848436552e+002	6.83750942845459e+001
3.18419752172485e+007	-1.44351498407388e+002	6.83895086152385e+001
3.19153785509949e+007	-1.44385965174921e+002	6.84044572441972e+001
3.19889510969012e+007	-1.44420249081092e+002	6.84199332989012e+001
3.20626932450419e+007	-1.44454350473142e+002	6.84359299245779e+001
3.21366053863903e+007	-1.44488269703580e+002	6.84524402850319e+001
3.22106879128215e+007	-1.44522007130146e+002	6.84694575634394e+001
3.22849412171135e+007	-1.44555563115787e+002	6.84869749631152e+001
3.23593656929499e+007	-1.44588938028607e+002	6.85049857082849e+001
3.24339617349220e+007	-1.44622132241842e+002	6.85234830448409e+001
3.25087297385305e+007	-1.44655146133807e+002	6.85424602411005e+001
3.25836701001879e+007	-1.44687980087869e+002	6.85619105885466e+001
3.26587832172205e+007	-1.44720634492391e+002	6.85818274025559e+001
3.27340694878707e+007	-1.44753109740698e+002	6.86022040231031e+001
3.28095293112988e+007	-1.44785406231029e+002	6.86230338154887e+001
3.28851630875852e+007	-1.44817524366485e+002	6.86443101710280e+001
3.29609712177326e+007	-1.44849464554988e+002	6.86660265077362e+001
3.30369541036683e+007	-1.44881227209226e+002	6.86881762710030e+001
3.31131121482459e+007	-1.44912812746606e+002	6.87107529342641e+001
3.31894457552478e+007	-1.44944221589198e+002	6.87337499996316e+001
3.32659553293872e+007	-1.44975454163684e+002	6.87571609985666e+001
3.33426412763102e+007	-1.45006510901303e+002	6.87809794924807e+001
3.34195040025981e+007	-1.45037392237794e+002	6.88051990733715e+001
3.34965439157694e+007	-1.45068098613338e+002	6.88298133644123e+001
3.35737614242820e+007	-1.45098630472504e+002	6.88548160205635e+001
3.36511569375356e+007	-1.45128988264186e+002	6.88802007291364e+001
3.37287308658734e+007	-1.45159172441543e+002	6.89059612103730e+001
3.38064836205846e+007	-1.45189183461935e+002	6.89320912179994e+001
3.38844156139067e+007	-1.45219021786871e+002	6.89585845397707e+001
3.39625272590272e+007	-1.45248687881930e+002	6.89854349980065e+001
3.40408189700865e+007	-1.45278182216710e+002	6.90126364501058e+001
3.41192911621792e+007	-1.45307505264752e+002	6.90401827890636e+001
3.41979442513572e+007	-1.45336657503488e+002	6.90680679439535e+001
3.42767786546313e+007	-1.45365639414156e+002	6.90962858804108e+001
3.43557947899737e+007	-1.45394451481749e+002	6.91248306011317e+001
3.44349930763200e+007	-1.45423094194932e+002	6.91536961462691e+001
3.45143739335718e+007	-1.45451568045989e+002	6.91828765939549e+001
3.45939377825983e+007	-1.45479873530735e+002	6.92123660606714e+001
3.46736850452393e+007	-1.45508011148461e+002	6.92421587016963e+001
3.47536161443066e+007	-1.45535981401851e+002	6.92722487114983e+001
3.48337315035872e+007	-1.45563784796921e+002	6.93026303241480e+001
3.49140315478446e+007	-1.45591421842935e+002	6.93332978136855e+001
3.49945167028217e+007	-1.45618893052346e+002	6.93642454944972e+001
3.50751873952427e+007	-1.45646198940709e+002	6.93954677216563e+001
3.51560440528157e+007	-1.45673340026615e+002	6.94269588912938e+001
3.52370871042346e+007	-1.45700316831616e+002	6.94587134408999e+001
3.53183169791815e+007	-1.45727129880151e+002	6.94907258496652e+001
3.53997341083293e+007	-1.45753779699466e+002	6.95229906387721e+001
3.54813389233433e+007	-1.45780266819547e+002	6.95555023717012e+001
3.55631318568843e+007	-1.45806591773038e+002	6.95882556544915e+001
3.56451133426101e+007	-1.45832755095166e+002	6.96212451360373e+001
3.57272838151786e+007	-1.45858757323673e+002	6.96544655083191e+001
3.58096437102492e+007	-1.45884598998726e+002	6.96879115066731e+001
3.58921934644861e+007	-1.45910280662855e+002	6.97215779099832e+001
3.59749335155598e+007	-1.45935802860866e+002	6.97554595409536e+001
3.60578643021498e+007	-1.45961166139771e+002	6.97895512662649e+001
3.61409862639468e+007	-1.45986371048709e+002	6.98238479968209e+001
3.62242998416553e+007	-1.46011418138871e+002	6.98583446878760e+001
3.63078054769955e+007	-1.46036307963419e+002	6.98930363392600e+001
3.63915036127061e+007	-1.46061041077420e+002	6.99279179955038e+001
3.64753946925461e+007	-1.46085618037758e+002	6.99629847460037e+001
3.65594791612978e+007	-1.46110039403064e+002	6.99982317251596e+001
3.66437574647686e+007	-1.46134305733639e+002	7.00336541124802e+001
3.67282300497937e+007	-1.46158417591379e+002	7.00692471327391e+001
3.68128973642383e+007	-1.46182375539696e+002	7.01050060560315e+001
3.68977598570002e+007	-1.46206180143447e+002	7.01409261979013e+001
3.69828179780117e+007	-1.46229831968857e+002	7.01770029194039e+001
3.70680721782427e+007	-1.46253331583441e+002	7.02132316271837e+001
3.71535229097023e+007	-1.46276679555936e+002	7.02496077735378e+001
3.72391706254419e+007	-1.46299876456218e+002	7.02861268564570e+001
3.73250157795570e+007	-1.46322922855237e+002	7.03227844196676e+001
3.74110588271903e+007	-1.46345819324941e+002	7.03595760526707e+001
3.74973002245333e+007	-1.46368566438192e+002	7.03964973907304e+001
3.75837404288293e+007	-1.46391164768710e+002	7.04335441149317e+001
3.76703798983757e+007	-1.46413614890993e+002	7.04707119521317e+001
3.77572190925264e+007	-1.46435917380241e+002	7.05079966749662e+001
3.78442584716941e+007	-1.46458072812290e+002	7.05453941018436e+001
3.79314984973529e+007	-1.46480081763540e+002	7.05829000968903e+001
3.80189396320408e+007	-1.46501944810888e+002	7.06205105699288e+001
3.81065823393619e+007	-1.46523662531650e+002	7.06582214764169e+001
3.81944270839893e+007	-1.46545235503496e+002	7.06960288174051e+001
3.82824743316668e+007	-1.46566664304385e+002	7.07339286394508e+001
3.83707245492124e+007	-1.46587949512492e+002	7.07719170345554e+001
3.84591782045198e+007	-1.46609091706142e+002	7.08099901400837e+001
3.85478357665616e+007	-1.46630091463746e+002	7.08481441386531e+001
3.86366977053913e+007	-1.46650949363728e+002	7.08863752580562e+001
3.87257644921461e+007	-1.46671665984467e+002	7.09246797711477e+001
3.88150365990492e+007	-1.46692241904228e+002	7.09630539956950e+001
3.89045144994124e+007	-1.46712677701099e+002	7.10014942943210e+001
3.89941986676386e+007	-1.46732973952927e+002	7.10399970742972e+001
3.90840895792244e+007	-1.46753131237257e+002	7.10785587874608e+001
3.91741877107625e+007	-1.46773150131271e+002	7.11171759300314e+001
3.92644935399441e+007	-1.46793031211719e+002	7.11558450424833e+001
3.93550075455619e+007	-1.46812775054872e+002	7.11945627093721e+001
3.94457302075119e+007	-1.46832382236444e+002	7.12333255591673e+001
3.95366620067968e+007	-1.46851853331556e+002	7.12721302640805e+001
3.96278034255279e+007	-1.46871188914659e+002	7.13109735398791e+001
